"x","y","emissions","removals","net"
-173.5,-10.5,0,0,0
-173.5,-9.5,0,0,0
-173.5,-8.5,0,0,0
-173.5,-7.5,0,0,0
-173.5,-6.5,0,0,0
-173.5,-5.5,0,0,0
-173.5,-4.5,0,0,0
-173.5,-3.5,0,0,0
-173.5,-2.5,0,0,0
-173.5,-1.5,0,0,0
-173.5,-0.5,0,0,0
-173.5,0.5,0,0,0
-173.5,1.5,0,0,0
-173.5,2.5,0,0,0
-173.5,3.5,0,0,0
-173.5,4.5,0,0,0
-173.5,5.5,0,0,0
-173.5,6.5,0,0,0
-173.5,7.5,0,0,0
-173.5,8.5,0,0,0
-173.5,9.5,0,0,0
-173.5,10.5,0,0,0
-173.5,11.5,0,0,0
-173.5,12.5,0,0,0
-173.5,13.5,0,0,0
-173.5,14.5,0,0,0
-173.5,15.5,0,0,0
-173.5,16.5,0,0,0
-173.5,17.5,0,0,0
-173.5,18.5,0,0,0
-173.5,19.5,0,0,0
-173.5,20.5,0,0,0
-173.5,21.5,0,0,0
-173.5,22.5,0,0,0
-173.5,23.5,0,0,0
-173.5,24.5,0,0,0
-173.5,25.5,0,0,0
-173.5,26.5,0,0,0
-173.5,27.5,0,0,0
-173.5,28.5,0,0,0
-173.5,29.5,0,0,0
-173.5,30.5,0,0,0
-173.5,31.5,0,0,0
-173.5,32.5,0,0,0
-173.5,33.5,0,0,0
-173.5,34.5,0,0,0
-173.5,35.5,0,0,0
-173.5,36.5,0,0,0
-173.5,37.5,0,0,0
-173.5,38.5,0,0,0
-173.5,39.5,0,0,0
-173.5,40.5,0,0,0
-173.5,41.5,0,0,0
-173.5,42.5,0,0,0
-173.5,43.5,0,0,0
-173.5,44.5,0,0,0
-173.5,45.5,0,0,0
-173.5,46.5,0,0,0
-173.5,47.5,0,0,0
-173.5,48.5,0,0,0
-173.5,49.5,0,0,0
-173.5,50.5,0,0,0
-173.5,51.5,0,0,0
-173.5,52.5,157.9,1738.9,-1581
-173.5,53.5,0,0,0
-173.5,54.5,0,0,0
-173.5,55.5,0,0,0
-173.5,56.5,0,0,0
-173.5,57.5,0,0,0
-173.5,58.5,0,0,0
-173.5,59.5,0,0,0
-173.5,60.5,0,0,0
-173.5,61.5,0,0,0
-173.5,62.5,0,0,0
-173.5,63.5,0,0,0
-173.5,64.5,6.6,99.2,-92.6
-173.5,65.5,47.8,781.3,-733.5
-173.5,66.5,2.3,303.7,-301.3
-173.5,67.5,0,9.5,-9.5
-173.5,68.5,0,0,0
-173.5,69.5,0,0,0
-173.5,70.5,0,0,0
-173.5,71.5,0,0,0
-173.5,72.5,0,0,0
-173.5,73.5,0,0,0
-173.5,74.5,0,0,0
-173.5,75.5,0,0,0
-173.5,76.5,0,0,0
-173.5,77.5,0,0,0
-173.5,78.5,0,0,0
-173.5,79.5,0,0,0
-172.5,-59.5,0,0,0
-172.5,-58.5,0,0,0
-172.5,-57.5,0,0,0
-172.5,-56.5,0,0,0
-172.5,-55.5,0,0,0
-172.5,-54.5,0,0,0
-172.5,-53.5,0,0,0
-172.5,-52.5,0,0,0
-172.5,-51.5,0,0,0
-172.5,-50.5,0,0,0
-172.5,-49.5,0,0,0
-172.5,-48.5,0,0,0
-172.5,-47.5,0,0,0
-172.5,-46.5,0,0,0
-172.5,-45.5,0,0,0
-172.5,-44.5,0,0,0
-172.5,-43.5,0,0,0
-172.5,-42.5,0,0,0
-172.5,-41.5,0,0,0
-172.5,-40.5,0,0,0
-172.5,-39.5,0,0,0
-172.5,-38.5,0,0,0
-172.5,-37.5,0,0,0
-172.5,-36.5,0,0,0
-172.5,-35.5,0,0,0
-172.5,-34.5,0,0,0
-172.5,-33.5,0,0,0
-172.5,-32.5,0,0,0
-172.5,-31.5,0,0,0
-172.5,-30.5,0,0,0
-172.5,-29.5,0,0,0
-172.5,-28.5,0,0,0
-172.5,-27.5,0,0,0
-172.5,-26.5,0,0,0
-172.5,-25.5,0,0,0
-172.5,-24.5,0,0,0
-172.5,-23.5,0,0,0
-172.5,-22.5,0,0,0
-172.5,-21.5,0,0,0
-172.5,-20.5,0,0,0
-172.5,-19.5,0,0,0
-172.5,-18.5,0,0,0
-172.5,-17.5,0,0,0
-172.5,-16.5,0,0,0
-172.5,-15.5,0,0,0
-172.5,-14.5,0,0,0
-172.5,-13.5,0,921,-921
-172.5,-12.5,0,0,0
-172.5,-11.5,0,0,0
-172.5,-10.5,0,0,0
-172.5,-9.5,0,0,0
-172.5,-8.5,0,0,0
-172.5,-7.5,0,0,0
-172.5,-6.5,0,0,0
-172.5,-5.5,0,0,0
-172.5,-4.5,0,0,0
-172.5,-3.5,0,0,0
-172.5,-2.5,0,0,0
-172.5,-1.5,0,0,0
-172.5,-0.5,0,0,0
-172.5,0.5,0,0,0
-172.5,1.5,0,0,0
-172.5,2.5,0,0,0
-172.5,3.5,0,0,0
-172.5,4.5,0,0,0
-172.5,5.5,0,0,0
-172.5,6.5,0,0,0
-172.5,7.5,0,0,0
-172.5,8.5,0,0,0
-172.5,9.5,0,0,0
-172.5,10.5,0,0,0
-172.5,11.5,0,0,0
-172.5,12.5,0,0,0
-172.5,13.5,0,0,0
-172.5,14.5,0,0,0
-172.5,15.5,0,0,0
-172.5,16.5,0,0,0
-172.5,17.5,0,0,0
-172.5,18.5,0,0,0
-172.5,19.5,0,0,0
-172.5,20.5,0,0,0
-172.5,21.5,0,0,0
-172.5,22.5,0,0,0
-172.5,23.5,0,0,0
-172.5,24.5,0,0,0
-172.5,25.5,0,0,0
-172.5,26.5,0,0,0
-172.5,27.5,0,0,0
-172.5,28.5,0,0,0
-172.5,29.5,0,0,0
-172.5,30.5,0,0,0
-172.5,31.5,0,0,0
-172.5,32.5,0,0,0
-172.5,33.5,0,0,0
-172.5,34.5,0,0,0
-172.5,35.5,0,0,0
-172.5,36.5,0,0,0
-172.5,37.5,0,0,0
-172.5,38.5,0,0,0
-172.5,39.5,0,0,0
-172.5,40.5,0,0,0
-172.5,41.5,0,0,0
-172.5,42.5,0,0,0
-172.5,43.5,0,0,0
-172.5,44.5,0,0,0
-172.5,45.5,0,0,0
-172.5,46.5,0,0,0
-172.5,47.5,0,0,0
-172.5,48.5,0,0,0
-172.5,49.5,0,0,0
-172.5,50.5,0,0,0
-172.5,51.5,0,0,0
-172.5,52.5,0.5,28.1,-27.6
-172.5,53.5,0,0,0
-172.5,54.5,0,0,0
-172.5,55.5,0,0,0
-172.5,56.5,0,0,0
-172.5,57.5,0,0,0
-172.5,58.5,0,0,0
-172.5,59.5,0,0,0
-172.5,60.5,0,0,0
-172.5,61.5,0,0,0
-172.5,62.5,0,0,0
-172.5,63.5,0,0,0
-172.5,64.5,0.5,52.2,-51.7
-172.5,65.5,80,495.3,-415.4
-172.5,66.5,26.5,950.8,-924.3
-172.5,67.5,0,2.8,-2.8
-172.5,68.5,0,0,0
-172.5,69.5,0,0,0
-172.5,70.5,0,0,0
-172.5,71.5,0,0,0
-172.5,72.5,0,0,0
-172.5,73.5,0,0,0
-172.5,74.5,0,0,0
-172.5,75.5,0,0,0
-172.5,76.5,0,0,0
-172.5,77.5,0,0,0
-172.5,78.5,0,0,0
-172.5,79.5,0,0,0
-171.5,-59.5,0,0,0
-171.5,-58.5,0,0,0
-171.5,-57.5,0,0,0
-171.5,-56.5,0,0,0
-171.5,-55.5,0,0,0
-171.5,-54.5,0,0,0
-171.5,-53.5,0,0,0
-171.5,-52.5,0,0,0
-171.5,-51.5,0,0,0
-171.5,-50.5,0,0,0
-171.5,-49.5,0,0,0
-171.5,-48.5,0,0,0
-171.5,-47.5,0,0,0
-171.5,-46.5,0,0,0
-171.5,-45.5,0,0,0
-171.5,-44.5,0,0,0
-171.5,-43.5,0,0,0
-171.5,-42.5,0,0,0
-171.5,-41.5,0,0,0
-171.5,-40.5,0,0,0
-171.5,-39.5,0,0,0
-171.5,-38.5,0,0,0
-171.5,-37.5,0,0,0
-171.5,-36.5,0,0,0
-171.5,-35.5,0,0,0
-171.5,-34.5,0,0,0
-171.5,-33.5,0,0,0
-171.5,-32.5,0,0,0
-171.5,-31.5,0,0,0
-171.5,-30.5,0,0,0
-171.5,-29.5,0,0,0
-171.5,-28.5,0,0,0
-171.5,-27.5,0,0,0
-171.5,-26.5,0,0,0
-171.5,-25.5,0,0,0
-171.5,-24.5,0,0,0
-171.5,-23.5,0,0,0
-171.5,-22.5,0,0,0
-171.5,-21.5,0,0,0
-171.5,-20.5,0,0,0
-171.5,-19.5,0,0,0
-171.5,-18.5,0,0,0
-171.5,-17.5,0,0,0
-171.5,-16.5,0,0,0
-171.5,-15.5,0,0,0
-171.5,-14.5,0,978.2,-978.2
-171.5,-13.5,0,5502.4,-5502.4
-171.5,-12.5,0,0,0
-171.5,-11.5,0,0,0
-171.5,-10.5,0,0,0
-171.5,-9.5,0,0,0
-171.5,-8.5,0,0,0
-171.5,-7.5,0,0,0
-171.5,-6.5,0,0,0
-171.5,-5.5,0,0,0
-171.5,-4.5,0,0,0
-171.5,-3.5,0,0,0
-171.5,-2.5,0,0,0
-171.5,-1.5,0,0,0
-171.5,-0.5,0,0,0
-171.5,0.5,0,0,0
-171.5,1.5,0,0,0
-171.5,2.5,0,0,0
-171.5,3.5,0,0,0
-171.5,4.5,0,0,0
-171.5,5.5,0,0,0
-171.5,6.5,0,0,0
-171.5,7.5,0,0,0
-171.5,8.5,0,0,0
-171.5,9.5,0,0,0
-171.5,10.5,0,0,0
-171.5,11.5,0,0,0
-171.5,12.5,0,0,0
-171.5,13.5,0,0,0
-171.5,14.5,0,0,0
-171.5,15.5,0,0,0
-171.5,16.5,0,0,0
-171.5,17.5,0,0,0
-171.5,18.5,0,0,0
-171.5,19.5,0,0,0
-171.5,20.5,0,0,0
-171.5,21.5,0,0,0
-171.5,22.5,0,0,0
-171.5,23.5,0,0,0
-171.5,24.5,0,0,0
-171.5,25.5,0,0,0
-171.5,26.5,0,0,0
-171.5,27.5,0,0,0
-171.5,28.5,0,0,0
-171.5,29.5,0,0,0
-171.5,30.5,0,0,0
-171.5,31.5,0,0,0
-171.5,32.5,0,0,0
-171.5,33.5,0,0,0
-171.5,34.5,0,0,0
-171.5,35.5,0,0,0
-171.5,36.5,0,0,0
-171.5,37.5,0,0,0
-171.5,38.5,0,0,0
-171.5,39.5,0,0,0
-171.5,40.5,0,0,0
-171.5,41.5,0,0,0
-171.5,42.5,0,0,0
-171.5,43.5,0,0,0
-171.5,44.5,0,0,0
-171.5,45.5,0,0,0
-171.5,46.5,0,0,0
-171.5,47.5,0,0,0
-171.5,48.5,0,0,0
-171.5,49.5,0,0,0
-171.5,50.5,0,0,0
-171.5,51.5,0,0,0
-171.5,52.5,0,0,0
-171.5,53.5,0,0,0
-171.5,54.5,0,0,0
-171.5,55.5,0,0,0
-171.5,56.5,0,0,0
-171.5,57.5,0,0,0
-171.5,58.5,0,0,0
-171.5,59.5,0,0,0
-171.5,60.5,0,0,0
-171.5,61.5,0,0,0
-171.5,62.5,0,0,0
-171.5,63.5,0,0,0
-171.5,64.5,0,0,0
-171.5,65.5,4.4,33.8,-29.4
-171.5,66.5,9.8,3840.5,-3830.7
-171.5,67.5,0,0,0
-171.5,68.5,0,0,0
-171.5,69.5,0,0,0
-171.5,70.5,0,0,0
-171.5,71.5,0,0,0
-171.5,72.5,0,0,0
-171.5,73.5,0,0,0
-171.5,74.5,0,0,0
-171.5,75.5,0,0,0
-171.5,76.5,0,0,0
-171.5,77.5,0,0,0
-171.5,78.5,0,0,0
-171.5,79.5,0,0,0
-170.5,-59.5,0,0,0
-170.5,-58.5,0,0,0
-170.5,-57.5,0,0,0
-170.5,-56.5,0,0,0
-170.5,-55.5,0,0,0
-170.5,-54.5,0,0,0
-170.5,-53.5,0,0,0
-170.5,-52.5,0,0,0
-170.5,-51.5,0,0,0
-170.5,-50.5,0,0,0
-170.5,-49.5,0,0,0
-170.5,-48.5,0,0,0
-170.5,-47.5,0,0,0
-170.5,-46.5,0,0,0
-170.5,-45.5,0,0,0
-170.5,-44.5,0,0,0
-170.5,-43.5,0,0,0
-170.5,-42.5,0,0,0
-170.5,-41.5,0,0,0
-170.5,-40.5,0,0,0
-170.5,-39.5,0,0,0
-170.5,-38.5,0,0,0
-170.5,-37.5,0,0,0
-170.5,-36.5,0,0,0
-170.5,-35.5,0,0,0
-170.5,-34.5,0,0,0
-170.5,-33.5,0,0,0
-170.5,-32.5,0,0,0
-170.5,-31.5,0,0,0
-170.5,-30.5,0,0,0
-170.5,-29.5,0,0,0
-170.5,-28.5,0,0,0
-170.5,-27.5,0,0,0
-170.5,-26.5,0,0,0
-170.5,-25.5,0,0,0
-170.5,-24.5,0,0,0
-170.5,-23.5,0,0,0
-170.5,-22.5,0,0,0
-170.5,-21.5,0,0,0
-170.5,-20.5,0,0,0
-170.5,-19.5,0,0,0
-170.5,-18.5,0,0,0
-170.5,-17.5,0,0,0
-170.5,-16.5,0,0,0
-170.5,-15.5,0,0,0
-170.5,-14.5,0,0,0
-170.5,-13.5,0,0,0
-170.5,-12.5,0,0,0
-170.5,-11.5,0,0,0
-170.5,-10.5,0,0,0
-170.5,-9.5,0,0,0
-170.5,-8.5,0,0,0
-170.5,-7.5,0,0,0
-170.5,-6.5,0,0,0
-170.5,-5.5,0,0,0
-170.5,-4.5,0,0,0
-170.5,-3.5,0,0,0
-170.5,-2.5,0,0,0
-170.5,-1.5,0,0,0
-170.5,-0.5,0,0,0
-170.5,0.5,0,0,0
-170.5,1.5,0,0,0
-170.5,2.5,0,0,0
-170.5,3.5,0,0,0
-170.5,4.5,0,0,0
-170.5,5.5,0,0,0
-170.5,6.5,0,0,0
-170.5,7.5,0,0,0
-170.5,8.5,0,0,0
-170.5,9.5,0,0,0
-170.5,10.5,0,0,0
-170.5,11.5,0,0,0
-170.5,12.5,0,0,0
-170.5,13.5,0,0,0
-170.5,14.5,0,0,0
-170.5,15.5,0,0,0
-170.5,16.5,0,0,0
-170.5,17.5,0,0,0
-170.5,18.5,0,0,0
-170.5,19.5,0,0,0
-170.5,20.5,0,0,0
-170.5,21.5,0,0,0
-170.5,22.5,0,0,0
-170.5,23.5,0,0,0
-170.5,24.5,0,0,0
-170.5,25.5,0,0,0
-170.5,26.5,0,0,0
-170.5,27.5,0,0,0
-170.5,28.5,0,0,0
-170.5,29.5,0,0,0
-170.5,30.5,0,0,0
-170.5,31.5,0,0,0
-170.5,32.5,0,0,0
-170.5,33.5,0,0,0
-170.5,34.5,0,0,0
-170.5,35.5,0,0,0
-170.5,36.5,0,0,0
-170.5,37.5,0,0,0
-170.5,38.5,0,0,0
-170.5,39.5,0,0,0
-170.5,40.5,0,0,0
-170.5,41.5,0,0,0
-170.5,42.5,0,0,0
-170.5,43.5,0,0,0
-170.5,44.5,0,0,0
-170.5,45.5,0,0,0
-170.5,46.5,0,0,0
-170.5,47.5,0,0,0
-170.5,48.5,0,0,0
-170.5,49.5,0,0,0
-170.5,50.5,0,0,0
-170.5,51.5,0,0,0
-170.5,52.5,27.2,261,-233.8
-170.5,53.5,0,0,0
-170.5,54.5,0,0,0
-170.5,55.5,0,0,0
-170.5,56.5,0,0,0
-170.5,57.5,0,0,0
-170.5,58.5,0,0,0
-170.5,59.5,0,0,0
-170.5,60.5,0,0,0
-170.5,61.5,0,0,0
-170.5,62.5,0,0,0
-170.5,63.5,0,0,0
-170.5,64.5,0,0,0
-170.5,65.5,1.2,6.3,-5.1
-170.5,66.5,12.4,541,-528.5
-170.5,67.5,0,0,0
-170.5,68.5,0,0,0
-170.5,69.5,0,0,0
-170.5,70.5,0,0,0
-170.5,71.5,0,0,0
-170.5,72.5,0,0,0
-170.5,73.5,0,0,0
-170.5,74.5,0,0,0
-170.5,75.5,0,0,0
-170.5,76.5,0,0,0
-170.5,77.5,0,0,0
-170.5,78.5,0,0,0
-170.5,79.5,0,0,0
-169.5,-59.5,0,0,0
-169.5,-58.5,0,0,0
-169.5,-57.5,0,0,0
-169.5,-56.5,0,0,0
-169.5,-55.5,0,0,0
-169.5,-54.5,0,0,0
-169.5,-53.5,0,0,0
-169.5,-52.5,0,0,0
-169.5,-51.5,0,0,0
-169.5,-50.5,0,0,0
-169.5,-49.5,0,0,0
-169.5,-48.5,0,0,0
-169.5,-47.5,0,0,0
-169.5,-46.5,0,0,0
-169.5,-45.5,0,0,0
-169.5,-44.5,0,0,0
-169.5,-43.5,0,0,0
-169.5,-42.5,0,0,0
-169.5,-41.5,0,0,0
-169.5,-40.5,0,0,0
-169.5,-39.5,0,0,0
-169.5,-38.5,0,0,0
-169.5,-37.5,0,0,0
-169.5,-36.5,0,0,0
-169.5,-35.5,0,0,0
-169.5,-34.5,0,0,0
-169.5,-33.5,0,0,0
-169.5,-32.5,0,0,0
-169.5,-31.5,0,0,0
-169.5,-30.5,0,0,0
-169.5,-29.5,0,0,0
-169.5,-28.5,0,0,0
-169.5,-27.5,0,0,0
-169.5,-26.5,0,0,0
-169.5,-25.5,0,0,0
-169.5,-24.5,0,0,0
-169.5,-23.5,0,0,0
-169.5,-22.5,0,0,0
-169.5,-21.5,0,0,0
-169.5,-20.5,0,0,0
-169.5,-19.5,0,0,0
-169.5,-18.5,0,0,0
-169.5,-17.5,0,0,0
-169.5,-16.5,0,0,0
-169.5,-15.5,0,0,0
-169.5,-14.5,0,0,0
-169.5,-13.5,0,0,0
-169.5,-12.5,0,0,0
-169.5,-11.5,0,0,0
-169.5,-10.5,0,0,0
-169.5,-9.5,0,0,0
-169.5,-8.5,0,0,0
-169.5,-7.5,0,0,0
-169.5,-6.5,0,0,0
-169.5,-5.5,0,0,0
-169.5,-4.5,0,0,0
-169.5,-3.5,0,0,0
-169.5,-2.5,0,0,0
-169.5,-1.5,0,0,0
-169.5,-0.5,0,0,0
-169.5,0.5,0,0,0
-169.5,1.5,0,0,0
-169.5,2.5,0,0,0
-169.5,3.5,0,0,0
-169.5,4.5,0,0,0
-169.5,5.5,0,0,0
-169.5,6.5,0,0,0
-169.5,7.5,0,0,0
-169.5,8.5,0,0,0
-169.5,9.5,0,0,0
-169.5,10.5,0,0,0
-169.5,11.5,0,0,0
-169.5,12.5,0,0,0
-169.5,13.5,0,0,0
-169.5,14.5,0,0,0
-169.5,15.5,0,0,0
-169.5,16.5,0,0,0
-169.5,17.5,0,0,0
-169.5,18.5,0,0,0
-169.5,19.5,0,0,0
-169.5,20.5,0,0,0
-169.5,21.5,0,0,0
-169.5,22.5,0,0,0
-169.5,23.5,0,0,0
-169.5,24.5,0,0,0
-169.5,25.5,0,0,0
-169.5,26.5,0,0,0
-169.5,27.5,0,0,0
-169.5,28.5,0,0,0
-169.5,29.5,0,0,0
-169.5,30.5,0,0,0
-169.5,31.5,0,0,0
-169.5,32.5,0,0,0
-169.5,33.5,0,0,0
-169.5,34.5,0,0,0
-169.5,35.5,0,0,0
-169.5,36.5,0,0,0
-169.5,37.5,0,0,0
-169.5,38.5,0,0,0
-169.5,39.5,0,0,0
-169.5,40.5,0,0,0
-169.5,41.5,0,0,0
-169.5,42.5,0,0,0
-169.5,43.5,0,0,0
-169.5,44.5,0,0,0
-169.5,45.5,0,0,0
-169.5,46.5,0,0,0
-169.5,47.5,0,0,0
-169.5,48.5,0,0,0
-169.5,49.5,0,0,0
-169.5,50.5,0,0,0
-169.5,51.5,0,0,0
-169.5,52.5,205.6,746.1,-540.5
-169.5,53.5,18.9,249.8,-230.9
-169.5,54.5,0,0,0
-169.5,55.5,0,0,0
-169.5,56.5,0,0,0
-169.5,57.5,0,0,0
-169.5,58.5,0,0,0
-169.5,59.5,0,0,0
-169.5,60.5,0,0,0
-169.5,61.5,0,0,0
-169.5,62.5,0,0,0
-169.5,63.5,0,0,0
-169.5,64.5,0,0,0
-169.5,65.5,1.7,12.9,-11.2
-169.5,66.5,0,4.2,-4.2
-169.5,67.5,0,0,0
-169.5,68.5,0,0,0
-169.5,69.5,0,0,0
-169.5,70.5,0,0,0
-169.5,71.5,0,0,0
-169.5,72.5,0,0,0
-169.5,73.5,0,0,0
-169.5,74.5,0,0,0
-169.5,75.5,0,0,0
-169.5,76.5,0,0,0
-169.5,77.5,0,0,0
-169.5,78.5,0,0,0
-169.5,79.5,0,0,0
-168.5,-59.5,0,0,0
-168.5,-58.5,0,0,0
-168.5,-57.5,0,0,0
-168.5,-56.5,0,0,0
-168.5,-55.5,0,0,0
-168.5,-54.5,0,0,0
-168.5,-53.5,0,0,0
-168.5,-52.5,0,0,0
-168.5,-51.5,0,0,0
-168.5,-50.5,0,0,0
-168.5,-49.5,0,0,0
-168.5,-48.5,0,0,0
-168.5,-47.5,0,0,0
-168.5,-46.5,0,0,0
-168.5,-45.5,0,0,0
-168.5,-44.5,0,0,0
-168.5,-43.5,0,0,0
-168.5,-42.5,0,0,0
-168.5,-41.5,0,0,0
-168.5,-40.5,0,0,0
-168.5,-39.5,0,0,0
-168.5,-38.5,0,0,0
-168.5,-37.5,0,0,0
-168.5,-36.5,0,0,0
-168.5,-35.5,0,0,0
-168.5,-34.5,0,0,0
-168.5,-33.5,0,0,0
-168.5,-32.5,0,0,0
-168.5,-31.5,0,0,0
-168.5,-30.5,0,0,0
-168.5,-29.5,0,0,0
-168.5,-28.5,0,0,0
-168.5,-27.5,0,0,0
-168.5,-26.5,0,0,0
-168.5,-25.5,0,0,0
-168.5,-24.5,0,0,0
-168.5,-23.5,0,0,0
-168.5,-22.5,0,0,0
-168.5,-21.5,0,0,0
-168.5,-20.5,0,0,0
-168.5,-19.5,0,0,0
-168.5,-18.5,0,0,0
-168.5,-17.5,0,0,0
-168.5,-16.5,0,0,0
-168.5,-15.5,0,0,0
-168.5,-14.5,0,0,0
-168.5,-13.5,0,0,0
-168.5,-12.5,0,0,0
-168.5,-11.5,0,0,0
-168.5,-10.5,0,0,0
-168.5,-9.5,0,0,0
-168.5,-8.5,0,0,0
-168.5,-7.5,0,0,0
-168.5,-6.5,0,0,0
-168.5,-5.5,0,0,0
-168.5,-4.5,0,0,0
-168.5,-3.5,0,0,0
-168.5,-2.5,0,0,0
-168.5,-1.5,0,0,0
-168.5,-0.5,0,0,0
-168.5,0.5,0,0,0
-168.5,1.5,0,0,0
-168.5,2.5,0,0,0
-168.5,3.5,0,0,0
-168.5,4.5,0,0,0
-168.5,5.5,0,0,0
-168.5,6.5,0,0,0
-168.5,7.5,0,0,0
-168.5,8.5,0,0,0
-168.5,9.5,0,0,0
-168.5,10.5,0,0,0
-168.5,11.5,0,0,0
-168.5,12.5,0,0,0
-168.5,13.5,0,0,0
-168.5,14.5,0,0,0
-168.5,15.5,0,0,0
-168.5,16.5,0,0,0
-168.5,17.5,0,0,0
-168.5,18.5,0,0,0
-168.5,19.5,0,0,0
-168.5,20.5,0,0,0
-168.5,21.5,0,0,0
-168.5,22.5,0,0,0
-168.5,23.5,0,0,0
-168.5,24.5,0,0,0
-168.5,25.5,0,0,0
-168.5,26.5,0,0,0
-168.5,27.5,0,0,0
-168.5,28.5,0,0,0
-168.5,29.5,0,0,0
-168.5,30.5,0,0,0
-168.5,31.5,0,0,0
-168.5,32.5,0,0,0
-168.5,33.5,0,0,0
-168.5,34.5,0,0,0
-168.5,35.5,0,0,0
-168.5,36.5,0,0,0
-168.5,37.5,0,0,0
-168.5,38.5,0,0,0
-168.5,39.5,0,0,0
-168.5,40.5,0,0,0
-168.5,41.5,0,0,0
-168.5,42.5,0,0,0
-168.5,43.5,0,0,0
-168.5,44.5,0,0,0
-168.5,45.5,0,0,0
-168.5,46.5,0,0,0
-168.5,47.5,0,0,0
-168.5,48.5,0,0,0
-168.5,49.5,0,0,0
-168.5,50.5,0,0,0
-168.5,51.5,0,0,0
-168.5,52.5,54.1,194.9,-140.8
-168.5,53.5,191.8,3473.1,-3281.3
-168.5,54.5,0,0,0
-168.5,55.5,0,0,0
-168.5,56.5,0,0,0
-168.5,57.5,0,0,0
-168.5,58.5,0,0,0
-168.5,59.5,0,0,0
-168.5,60.5,0,0,0
-168.5,61.5,0,0,0
-168.5,62.5,0,0,0
-168.5,63.5,0,0,0
-168.5,64.5,0,0,0
-168.5,65.5,0,2.6,-2.6
-168.5,66.5,0,0,0
-168.5,67.5,0,0,0
-168.5,68.5,0,0,0
-168.5,69.5,0,0,0
-168.5,70.5,0,0,0
-168.5,71.5,0,0,0
-168.5,72.5,0,0,0
-168.5,73.5,0,0,0
-168.5,74.5,0,0,0
-168.5,75.5,0,0,0
-168.5,76.5,0,0,0
-168.5,77.5,0,0,0
-168.5,78.5,0,0,0
-168.5,79.5,0,0,0
-167.5,-59.5,0,0,0
-167.5,-58.5,0,0,0
-167.5,-57.5,0,0,0
-167.5,-56.5,0,0,0
-167.5,-55.5,0,0,0
-167.5,-54.5,0,0,0
-167.5,-53.5,0,0,0
-167.5,-52.5,0,0,0
-167.5,-51.5,0,0,0
-167.5,-50.5,0,0,0
-167.5,-49.5,0,0,0
-167.5,-48.5,0,0,0
-167.5,-47.5,0,0,0
-167.5,-46.5,0,0,0
-167.5,-45.5,0,0,0
-167.5,-44.5,0,0,0
-167.5,-43.5,0,0,0
-167.5,-42.5,0,0,0
-167.5,-41.5,0,0,0
-167.5,-40.5,0,0,0
-167.5,-39.5,0,0,0
-167.5,-38.5,0,0,0
-167.5,-37.5,0,0,0
-167.5,-36.5,0,0,0
-167.5,-35.5,0,0,0
-167.5,-34.5,0,0,0
-167.5,-33.5,0,0,0
-167.5,-32.5,0,0,0
-167.5,-31.5,0,0,0
-167.5,-30.5,0,0,0
-167.5,-29.5,0,0,0
-167.5,-28.5,0,0,0
-167.5,-27.5,0,0,0
-167.5,-26.5,0,0,0
-167.5,-25.5,0,0,0
-167.5,-24.5,0,0,0
-167.5,-23.5,0,0,0
-167.5,-22.5,0,0,0
-167.5,-21.5,0,0,0
-167.5,-20.5,0,0,0
-167.5,-19.5,0,0,0
-167.5,-18.5,0,0,0
-167.5,-17.5,0,0,0
-167.5,-16.5,0,0,0
-167.5,-15.5,0,0,0
-167.5,-14.5,0,0,0
-167.5,-13.5,0,0,0
-167.5,-12.5,0,0,0
-167.5,-11.5,0,0,0
-167.5,-10.5,0,0,0
-167.5,-9.5,0,0,0
-167.5,-8.5,0,0,0
-167.5,-7.5,0,0,0
-167.5,-6.5,0,0,0
-167.5,-5.5,0,0,0
-167.5,-4.5,0,0,0
-167.5,-3.5,0,0,0
-167.5,-2.5,0,0,0
-167.5,-1.5,0,0,0
-167.5,-0.5,0,0,0
-167.5,0.5,0,0,0
-167.5,1.5,0,0,0
-167.5,2.5,0,0,0
-167.5,3.5,0,0,0
-167.5,4.5,0,0,0
-167.5,5.5,0,0,0
-167.5,6.5,0,0,0
-167.5,7.5,0,0,0
-167.5,8.5,0,0,0
-167.5,9.5,0,0,0
-167.5,10.5,0,0,0
-167.5,11.5,0,0,0
-167.5,12.5,0,0,0
-167.5,13.5,0,0,0
-167.5,14.5,0,0,0
-167.5,15.5,0,0,0
-167.5,16.5,0,0,0
-167.5,17.5,0,0,0
-167.5,18.5,0,0,0
-167.5,19.5,0,0,0
-167.5,20.5,0,0,0
-167.5,21.5,0,0,0
-167.5,22.5,0,0,0
-167.5,23.5,0,0,0
-167.5,24.5,0,0,0
-167.5,25.5,0,0,0
-167.5,26.5,0,0,0
-167.5,27.5,0,0,0
-167.5,28.5,0,0,0
-167.5,29.5,0,0,0
-167.5,30.5,0,0,0
-167.5,31.5,0,0,0
-167.5,32.5,0,0,0
-167.5,33.5,0,0,0
-167.5,34.5,0,0,0
-167.5,35.5,0,0,0
-167.5,36.5,0,0,0
-167.5,37.5,0,0,0
-167.5,38.5,0,0,0
-167.5,39.5,0,0,0
-167.5,40.5,0,0,0
-167.5,41.5,0,0,0
-167.5,42.5,0,0,0
-167.5,43.5,0,0,0
-167.5,44.5,0,0,0
-167.5,45.5,0,0,0
