"iso3c","cause_id","cause_name","female","male"
"MDV",1022,"Other malignant neoplasms",0.7854417796,3.001326036
"MDV",1023,"Other cardiovascular and circulatory diseases",1.551460388,2.864888115
"MEA",297,"Tuberculosis",1547.795456,1649.634392
"MEA",298,"HIV/AIDS",1409.514357,1726.809731
"MEA",302,"Diarrheal diseases",257.1848887,364.627683
"MEA",321,"Other intestinal infectious diseases",2.895095659,3.68554623
"MEA",322,"Lower respiratory infections",3674.23031,4983.141873
"MEA",328,"Upper respiratory infections",1.53321772,6.73277293
"MEA",329,"Otitis media",0.05885624253,0.07733187354
"MEA",332,"Meningitis",445.8580768,651.3438385
"MEA",337,"Encephalitis",309.7350511,368.5095281
"MEA",338,"Diphtheria",2.068682371,3.529852019
"MEA",339,"Whooping cough",23.27294699,22.97058356
"MEA",340,"Tetanus",43.60417855,59.24789614
"MEA",341,"Measles",18.45264199,13.97014921
"MEA",342,"Varicella and herpes zoster",17.15138921,19.10945803
"MEA",345,"Malaria",1814.204442,1867.196311
"MEA",346,"Chagas disease",0,0
"MEA",347,"Leishmaniasis",10.1725196,24.50505777
"MEA",350,"African trypanosomiasis",0,0
"MEA",351,"Schistosomiasis",52.70442711,74.5964649
"MEA",352,"Cysticercosis",0,0
"MEA",353,"Cystic echinococcosis",22.26005248,29.24974632
"MEA",357,"Dengue",3.954627049,9.320027164
"MEA",358,"Yellow fever",0,0
"MEA",359,"Rabies",3.506382658,22.96309586
"MEA",360,"Intestinal nematode infections",1.601426883,2.308638974
"MEA",365,"Other neglected tropical diseases",15.14811748,18.57199236
"MEA",366,"Maternal disorders",4854.88633,
"MEA",387,"Protein-energy malnutrition",116.982947,122.3088219
"MEA",391,"Other nutritional deficiencies",29.549363,38.38034662
"MEA",393,"Sexually transmitted infections excluding HIV",22.25185862,16.51295613
"MEA",400,"Acute hepatitis",206.4032993,596.0558345
"MEA",408,"Other unspecified infectious diseases",156.5039947,226.1709551
"MEA",411,"Esophageal cancer",290.8365159,601.3380443
"MEA",414,"Stomach cancer",1396.868904,1749.275991
"MEA",417,"Liver cancer",690.2938358,1961.97802
"MEA",423,"Larynx cancer",160.9048722,562.1486754
"MEA",426,"Tracheal, bronchus, and lung cancer",1508.401996,3169.977915
"MEA",429,"Breast cancer",9057.57569,88.14484714
"MEA",432,"Cervical cancer",1403.181492,
"MEA",435,"Uterine cancer",284.2868652,
"MEA",438,"Prostate cancer",,192.6391336
"MEA",441,"Colon and rectum cancer",1854.215496,2170.022782
"MEA",444,"Lip and oral cavity cancer",207.0553535,307.0053067
"MEA",447,"Nasopharynx cancer",225.000272,506.4856179
"MEA",450,"Other pharynx cancer",79.07904138,120.6243678
"MEA",453,"Gallbladder and biliary tract cancer",270.6581652,211.2993262
"MEA",456,"Pancreatic cancer",615.7512317,1227.604333
"MEA",459,"Malignant skin melanoma",116.4585426,140.8969573
"MEA",462,"Non-melanoma skin cancer",36.61232927,100.7199322
"MEA",465,"Ovarian cancer",1310.300517,
"MEA",468,"Testicular cancer",,182.2624686
"MEA",471,"Kidney cancer",198.195176,491.7686341
"MEA",474,"Bladder cancer",224.5382165,946.8875979
"MEA",477,"Brain and central nervous system cancer",1758.908524,2216.093984
"MEA",480,"Thyroid cancer",185.3995404,152.4010577
"MEA",483,"Mesothelioma",34.27805372,47.68398683
"MEA",484,"Hodgkin lymphoma",317.997309,437.2118285
"MEA",485,"Non-Hodgkin lymphoma",1042.227991,1578.216748
"MEA",486,"Multiple myeloma",139.3917855,251.7124857
"MEA",487,"Leukemia",2214.861215,2999.592804
"MEA",490,"Other neoplasms",25.58425132,39.35605928
"MEA",492,"Rheumatic heart disease",817.0341119,649.0540411
"MEA",493,"Ischemic heart disease",18151.27444,40246.98687
"MEA",494,"Stroke",9824.009857,13033.88546
"MEA",498,"Hypertensive heart disease",1924.790916,2601.889169
"MEA",499,"Cardiomyopathy and myocarditis",558.8533085,1202.224844
"MEA",500,"Atrial fibrillation and flutter",76.45482422,74.03554574
"MEA",501,"Aortic aneurysm",108.4452802,339.3389146
"MEA",502,"Peripheral artery disease",4.244010504,11.45127676
"MEA",503,"Endocarditis",198.3843826,327.423295
"MEA",504,"Non-rheumatic valvular heart disease",522.720604,569.2255082
"MEA",509,"Chronic obstructive pulmonary disease",1327.499377,2559.748527
"MEA",510,"Pneumoconiosis",10.30474265,22.63041258
"MEA",515,"Asthma",1561.238448,1624.098488
"MEA",516,"Interstitial lung disease and pulmonary sarcoidosis",212.6904111,240.5593049
"MEA",520,"Other chronic respiratory diseases",150.4570017,231.3903929
"MEA",521,"Cirrhosis and other chronic liver diseases",3807.32241,8235.848696
"MEA",529,"Appendicitis",90.00968248,139.7472903
"MEA",530,"Paralytic ileus and intestinal obstruction",181.1912197,290.3803609
"MEA",531,"Inguinal, foral, and abdominal hernia",4.296928844,13.67877061
"MEA",532,"Inflammatory bowel disease",57.13337875,85.94660714
"MEA",533,"Vascular intestinal disorders",44.71617887,65.97589322
"MEA",534,"Gallbladder and biliary diseases",225.9566257,215.3588133
"MEA",535,"Pancreatitis",142.035071,306.4482135
"MEA",541,"Other digestive diseases",130.3621828,241.4140378
"MEA",543,"Alzheimer's disease and other dementias",115.718248,124.2339304
"MEA",544,"Parkinson's disease",78.02434381,108.70553
"MEA",545,"Idiopathic epilepsy",992.4635982,1274.65563
"MEA",546,"Multiple sclerosis",272.4103499,237.632122
"MEA",554,"Motor neuron disease",35.02204389,64.69079725
"MEA",557,"Other neurological disorders",264.4834026,560.2994607
"MEA",560,"Alcohol use disorders",90.16011506,593.692938
"MEA",561,"Drug use disorders",972.0077959,4025.983112
"MEA",572,"Eating disorders",5.384777245,0.2761825271
"MEA",587,"Diabetes mellitus",2825.495441,3488.347909
"MEA",588,"Acute glomerulonephritis",32.1312599,50.36235183
"MEA",589,"Chronic kidney disease",4174.288786,4543.695297
"MEA",594,"Urinary diseases and m infertility",178.0854558,151.0448448
"MEA",603,"Gynecological diseases",63.68863601,
"MEA",613,"Hemoglobinopathies and hemolytic anemias",606.5250574,598.9569946
"MEA",619,"Endocrine, metabolic, blood, and immune disorders",882.488915,937.7069923
"MEA",627,"Rheumatoid arthritis",15.83126504,9.229756911
"MEA",639,"Other musculoskeletal disorders",766.2909537,200.2069118
"MEA",641,"Congenital birth defects",1372.686512,1580.0663
"MEA",665,"Decubitus ulcer",19.02807844,25.73823133
"MEA",668,"Other skin and subcutaneous diseases",3.291384729,2.300872592
"MEA",689,"Road injuries",14800.64269,59288.75706
"MEA",695,"Other transport injuries",442.990106,2732.058931
"MEA",697,"Falls",1024.972074,6506.722469
"MEA",698,"Drowning",453.0268469,2934.481685
"MEA",699,"Fire, heat, and hot substances",2134.798735,2460.604781
"MEA",700,"Poisonings",544.336885,1130.621237
"MEA",704,"Exposure to mechanical forces",943.1638508,8494.920606
"MEA",708,"Adverse effects of medical treatment",645.5337352,796.3416834
"MEA",709,"Animal contact",93.11514503,100.1097227
"MEA",712,"Foreign body",324.2534565,699.037054
"MEA",716,"Other unintentional injuries",1229.379964,5479.598724
"MEA",718,"Self-harm",4223.37442,10908.97331
"MEA",724,"Interpersonal violence",1616.851533,7181.801763
"MEA",729,"Exposure to forces of nature",25.19374159,57.41428818
"MEA",842,"Environmental heat and cold exposure",27.82667174,117.8763317
"MEA",843,"Ebola",0,0
"MEA",854,"Executions and police conflict",229.7340023,1740.664339
"MEA",935,"Zika virus",0,0
"MEA",945,"Conflict and terrorism",2616.844318,9673.657929
"MEA",958,"Typhoid and paratyphoid",229.5162483,297.0307783
"MEA",959,"Invasive Non-typhoidal Salmonella (iNTS)",98.42914717,115.0163878
"MEA",980,"Bacterial skin diseases",34.68511045,77.88925925
"MEA",992,"Upper digestive system diseases",316.9726127,639.8443707
"MEA",1022,"Other malignant neoplasms",1857.400842,2613.49225
"MEA",1023,"Other cardiovascular and circulatory diseases",1483.37339,1771.654921
"MEX",297,"Tuberculosis",260.4182769,614.061927
"MEX",298,"HIV/AIDS",767.8533338,2931.635177
"MEX",302,"Diarrheal diseases",192.9134293,256.5002096
"MEX",321,"Other intestinal infectious diseases",0.7502984325,1.386657242
"MEX",322,"Lower respiratory infections",930.453664,1993.053125
"MEX",328,"Upper respiratory infections",5.621302438,8.331173138
"MEX",329,"Otitis media",0.8855798985,1.422253381
"MEX",332,"Meningitis",66.80762246,117.3108903
"MEX",337,"Encephalitis",111.3874769,172.0125617
"MEX",338,"Diphtheria",0.05357305723,0.05318810291
"MEX",339,"Whooping cough",1.445054946,1.393716378
"MEX",340,"Tetanus",0.305561382,4.152615857
"MEX",341,"Measles",0.00009312282925,0.00006649251509
"MEX",342,"Varicella and herpes zoster",9.67488841,13.24282698
"MEX",345,"Malaria",0.2140234339,0.5407253736
"MEX",346,"Chagas disease",1.813014959,3.398176016
"MEX",347,"Leishmaniasis",0.1124497716,0.2370212217
"MEX",350,"African trypanosomiasis",0,0
"MEX",351,"Schistosomiasis",0,0
"MEX",352,"Cysticercosis",12.41348592,23.51714088
"MEX",353,"Cystic echinococcosis",0.1179528643,0.2739765376
"MEX",357,"Dengue",13.45287745,11.84008981
"MEX",358,"Yellow fever",0,0
"MEX",359,"Rabies",0.02232815621,0.06346675113
"MEX",360,"Intestinal nematode infections",0.7551732431,1.68369333
"MEX",365,"Other neglected tropical diseases",7.783772133,11.34667146
"MEX",366,"Maternal disorders",1011.532041,
"MEX",387,"Protein-energy malnutrition",215.9128667,376.9713027
"MEX",391,"Other nutritional deficiencies",37.48471311,51.09553727
"MEX",393,"Sexually transmitted infections excluding HIV",65.03494625,2.257126461
"MEX",400,"Acute hepatitis",20.51158462,29.09146563
"MEX",408,"Other unspecified infectious diseases",51.66752064,78.42555619
"MEX",411,"Esophageal cancer",36.60222712,118.3624578
"MEX",414,"Stomach cancer",603.3819679,730.3429224
"MEX",417,"Liver cancer",137.0388666,139.4985943
"MEX",423,"Larynx cancer",12.58934674,49.46500657
"MEX",426,"Tracheal, bronchus, and lung cancer",327.4292684,441.2876037
"MEX",429,"Breast cancer",1945.34322,10.00591726
"MEX",432,"Cervical cancer",1644.164272,
"MEX",435,"Uterine cancer",102.609128,
"MEX",438,"Prostate cancer",,65.82504644
"MEX",441,"Colon and rectum cancer",560.4457365,774.1615624
"MEX",444,"Lip and oral cavity cancer",51.09222883,77.08070769
"MEX",447,"Nasopharynx cancer",10.21543312,23.03970038
"MEX",450,"Other pharynx cancer",8.269312506,18.57646839
"MEX",453,"Gallbladder and biliary tract cancer",135.1803713,64.83752503
"MEX",456,"Pancreatic cancer",240.5891998,317.6376532
"MEX",459,"Malignant skin melanoma",68.40085607,88.04372327
"MEX",462,"Non-melanoma skin cancer",45.41523375,54.3963716
"MEX",465,"Ovarian cancer",716.7203962,
"MEX",468,"Testicular cancer",,500.527026
"MEX",471,"Kidney cancer",133.8103577,252.3642837
"MEX",474,"Bladder cancer",31.96337441,45.71116342
"MEX",477,"Brain and central nervous system cancer",302.6908001,440.7682843
"MEX",480,"Thyroid cancer",51.56026673,36.70135209
"MEX",483,"Mesothelioma",21.23603836,30.15686379
"MEX",484,"Hodgkin lymphoma",78.84525457,128.9078166
"MEX",485,"Non-Hodgkin lymphoma",272.7109353,427.010612
"MEX",486,"Multiple myeloma",58.97684599,78.80270521
"MEX",487,"Leukemia",828.2476849,1038.813761
"MEX",490,"Other neoplasms",48.83253038,61.0241606
"MEX",492,"Rheumatic heart disease",111.0321457,80.45027349
"MEX",493,"Ischemic heart disease",1681.30274,5419.910348
"MEX",494,"Stroke",1239.84548,1700.756579
"MEX",498,"Hypertensive heart disease",116.4489119,137.0422165
"MEX",499,"Cardiomyopathy and myocarditis",86.03214047,208.7551813
"MEX",500,"Atrial fibrillation and flutter",31.88117836,32.5730054
"MEX",501,"Aortic aneurysm",22.78547445,65.47383187
"MEX",502,"Peripheral artery disease",5.123490931,5.556783813
"MEX",503,"Endocarditis",49.02383097,82.02922668
"MEX",504,"Non-rheumatic valvular heart disease",49.20105292,73.23283618
"MEX",509,"Chronic obstructive pulmonary disease",293.1077335,484.4050143
"MEX",510,"Pneumoconiosis",2.072410681,12.68625576
"MEX",515,"Asthma",121.3083865,95.99230443
"MEX",516,"Interstitial lung disease and pulmonary sarcoidosis",155.7710033,153.2924811
"MEX",520,"Other chronic respiratory diseases",88.58424089,132.0075128
"MEX",521,"Cirrhosis and other chronic liver diseases",1486.066138,9261.993058
"MEX",529,"Appendicitis",119.3783512,153.7547297
"MEX",530,"Paralytic ileus and intestinal obstruction",138.8353434,204.3323806
"MEX",531,"Inguinal, foral, and abdominal hernia",32.81982041,54.09413992
"MEX",532,"Inflammatory bowel disease",42.88409888,55.68334309
"MEX",533,"Vascular intestinal disorders",52.53820414,72.67094863
"MEX",534,"Gallbladder and biliary diseases",246.3471919,142.4702599
"MEX",535,"Pancreatitis",221.0122594,582.2813032
"MEX",541,"Other digestive diseases",153.6536079,240.9540762
"MEX",543,"Alzheimer's disease and other dementias",32.30613068,28.6851111
"MEX",544,"Parkinson's disease",17.90855065,25.73193739
"MEX",545,"Idiopathic epilepsy",430.1095683,659.252057
"MEX",546,"Multiple sclerosis",68.01424126,53.96411642
"MEX",554,"Motor neuron disease",32.73542203,59.89366868
"MEX",557,"Other neurological disorders",151.6982011,313.0094811
"MEX",560,"Alcohol use disorders",111.3529857,1908.488058
"MEX",561,"Drug use disorders",84.34743961,335.9158983
"MEX",572,"Eating disorders",1.69888267,0.1237699008
"MEX",587,"Diabetes mellitus",2379.710063,3889.038197
"MEX",588,"Acute glomerulonephritis",13.01776122,19.00652214
"MEX",589,"Chronic kidney disease",3381.063144,4845.784565
"MEX",594,"Urinary diseases and m infertility",324.2742428,296.3820798
"MEX",603,"Gynecological diseases",55.96395353,
"MEX",613,"Hemoglobinopathies and hemolytic anemias",104.9330528,96.5997246
"MEX",619,"Endocrine, metabolic, blood, and immune disorders",549.850072,689.3014823
"MEX",627,"Rheumatoid arthritis",118.5754705,27.63768072
"MEX",639,"Other musculoskeletal disorders",694.0454648,117.3185648
"MEX",641,"Congenital birth defects",436.235738,548.036358
"MEX",665,"Decubitus ulcer",14.22830849,23.97139453
"MEX",668,"Other skin and subcutaneous diseases",16.54029235,11.53552989
"MEX",689,"Road injuries",2062.749363,10423.77701
"MEX",695,"Other transport injuries",80.39740855,642.776101
"MEX",697,"Falls",162.7307267,1561.488366
"MEX",698,"Drowning",113.8599423,1212.450898
"MEX",699,"Fire, heat, and hot substances",90.76072453,273.4339125
"MEX",700,"Poisonings",66.35354037,144.8741139
"MEX",704,"Exposure to mechanical forces",106.0756639,1012.320247
"MEX",708,"Adverse effects of medical treatment",104.2589981,92.18270117
"MEX",709,"Animal contact",14.41803758,64.60466047
"MEX",712,"Foreign body",177.9611168,922.379548
"MEX",716,"Other unintentional injuries",77.99678711,1034.651902
"MEX",718,"Self-harm",1009.565936,4830.474657
"MEX",724,"Interpersonal violence",3027.307177,21564.30529
"MEX",729,"Exposure to forces of nature",0,0
"MEX",842,"Environmental heat and cold exposure",4.162008755,40.34949477
"MEX",843,"Ebola",0,0
"MEX",854,"Executions and police conflict",3.808203698,95.06783733
"MEX",935,"Zika virus",0,0
"MEX",945,"Conflict and terrorism",0,0
"MEX",958,"Typhoid and paratyphoid",7.554946721,7.422766777
"MEX",959,"Invasive Non-typhoidal Salmonella (iNTS)",1.608565621,2.314501982
"MEX",980,"Bacterial skin diseases",92.34256021,132.9458422
"MEX",992,"Upper digestive system diseases",121.234693,286.5312494
"MEX",1022,"Other malignant neoplasms",533.0389461,708.4228888
"MEX",1023,"Other cardiovascular and circulatory diseases",222.2934585,237.2559115
"MHL",297,"Tuberculosis",1.267260033,1.592451811
"MHL",298,"HIV/AIDS",1.507054992,1.319668811
"MHL",302,"Diarrheal diseases",0.4711094464,0.4645564523
"MHL",321,"Other intestinal infectious diseases",0.002247059966,0.002367077629
"MHL",322,"Lower respiratory infections",2.435516907,3.372484423
"MHL",328,"Upper respiratory infections",0.000124176315,0.0009112314865
"MHL",329,"Otitis media",0.00001900097108,0.00004915950408
"MHL",332,"Meningitis",0.1885287605,0.2501086779
"MHL",337,"Encephalitis",0.0380154209,0.04641465704
"MHL",338,"Diphtheria",0.003176767699,0.004711443802
"MHL",339,"Whooping cough",0.02318106386,0.02028476334
"MHL",340,"Tetanus",0.002290173623,0.004885159428
"MHL",341,"Measles",0.01547463931,0.01073419222
"MHL",342,"Varicella and herpes zoster",0.01221086808,0.01179091388
"MHL",345,"Malaria",0,0
"MHL",346,"Chagas disease",0,0
"MHL",347,"Leishmaniasis",0,0
"MHL",350,"African trypanosomiasis",0,0
"MHL",351,"Schistosomiasis",0,0
"MHL",352,"Cysticercosis",0,0
"MHL",353,"Cystic echinococcosis",0.0006304544715,0.0008457510584
"MHL",357,"Dengue",0.02050986084,0.0186671093
"MHL",358,"Yellow fever",0,0
"MHL",359,"Rabies",0.0003583606001,0.001067415354
"MHL",360,"Intestinal nematode infections",0.001423463138,0.002009098226
"MHL",365,"Other neglected tropical diseases",0.005101430794,0.007490285408
"MHL",366,"Maternal disorders",1.64009839,
"MHL",387,"Protein-energy malnutrition",0.08533520735,0.05054879777
"MHL",391,"Other nutritional deficiencies",0.001814616112,0.001849720146
"MHL",393,"Sexually transmitted infections excluding HIV",0.02620422594,0.005174473817
"MHL",400,"Acute hepatitis",0.03843071311,0.1389816352
"MHL",408,"Other unspecified infectious diseases",0.1150265364,0.2922703936
"MHL",411,"Esophageal cancer",0.03824383411,0.1204198289
"MHL",414,"Stomach cancer",0.5404804058,1.133112048
"MHL",417,"Liver cancer",0.2512756014,0.7257556657
"MHL",423,"Larynx cancer",0.01249018582,0.0446164298
"MHL",426,"Tracheal, bronchus, and lung cancer",0.4006259844,1.186006283
"MHL",429,"Breast cancer",2.945696993,0.01048569149
"MHL",432,"Cervical cancer",1.929911535,
"MHL",435,"Uterine cancer",0.244149737,
"MHL",438,"Prostate cancer",,0.09408976596
"MHL",441,"Colon and rectum cancer",0.3754753574,0.489536807
"MHL",444,"Lip and oral cavity cancer",0.07308296293,0.1487498278
"MHL",447,"Nasopharynx cancer",0.07237125291,0.1440074276
"MHL",450,"Other pharynx cancer",0.01562725726,0.02294014544
"MHL",453,"Gallbladder and biliary tract cancer",0.04778325446,0.02015917521
"MHL",456,"Pancreatic cancer",0.08913874619,0.1298221865
"MHL",459,"Malignant skin melanoma",0.01976585171,0.03663502971
"MHL",462,"Non-melanoma skin cancer",0.02068811329,0.02720306914
"MHL",465,"Ovarian cancer",0.2872691553,
"MHL",468,"Testicular cancer",,0.02197685336
"MHL",471,"Kidney cancer",0.01889564599,0.07023160768
"MHL",474,"Bladder cancer",0.04398364201,0.06827169234
"MHL",477,"Brain and central nervous system cancer",0.1399665608,0.2520540136
"MHL",480,"Thyroid cancer",0.02876230385,0.03559492351
"MHL",483,"Mesothelioma",0.006685795308,0.03631279454
"MHL",484,"Hodgkin lymphoma",0.02511999823,0.06279053605
"MHL",485,"Non-Hodgkin lymphoma",0.1863339609,0.2662121271
"MHL",486,"Multiple myeloma",0.02730754698,0.03839780534
"MHL",487,"Leukemia",0.4602809678,0.5711447626
"MHL",490,"Other neoplasms",0.007800024646,0.0195523565
"MHL",492,"Rheumatic heart disease",1.997943014,1.662843296
"MHL",493,"Ischemic heart disease",4.771535594,14.46095091
"MHL",494,"Stroke",4.475025685,6.848815729
"MHL",498,"Hypertensive heart disease",0.8920215119,1.163978647
"MHL",499,"Cardiomyopathy and myocarditis",0.2153120753,0.4296354162
"MHL",500,"Atrial fibrillation and flutter",0.07822487521,0.04471802208
"MHL",501,"Aortic aneurysm",0.05078862595,0.1885783934
"MHL",502,"Peripheral artery disease",0.0007850403932,0.004593680879
"MHL",503,"Endocarditis",0.2711429595,0.1608103644
"MHL",504,"Non-rheumatic valvular heart disease",0.08814947127,0.08963791932
"MHL",509,"Chronic obstructive pulmonary disease",1.266028339,1.549963319
"MHL",510,"Pneumoconiosis",0.006168918715,0.006477039614
"MHL",515,"Asthma",1.351999226,0.9296195411
"MHL",516,"Interstitial lung disease and pulmonary sarcoidosis",0.1252337053,0.2644676734
"MHL",520,"Other chronic respiratory diseases",0.1355183707,0.5333011634
"MHL",521,"Cirrhosis and other chronic liver diseases",1.070383092,3.365309836
"MHL",529,"Appendicitis",0.01657854452,0.1099078078
"MHL",530,"Paralytic ileus and intestinal obstruction",0.04596494426,0.1025172303
"MHL",531,"Inguinal, foral, and abdominal hernia",0.005725697281,0.03501448951
"MHL",532,"Inflammatory bowel disease",0.02669953774,0.1115070251
"MHL",533,"Vascular intestinal disorders",0.01472034867,0.02326642295
"MHL",534,"Gallbladder and biliary diseases",0.1371989337,0.1662237521
"MHL",535,"Pancreatitis",0.05161254655,0.2889031073
"MHL",541,"Other digestive diseases",0.0536890777,0.08786867443
"MHL",543,"Alzheimer's disease and other dementias",0.01860998373,0.01692110567
"MHL",544,"Parkinson's disease",0.02532403119,0.03581192651
"MHL",545,"Idiopathic epilepsy",0.224469871,0.6110948174
"MHL",546,"Multiple sclerosis",0.01512074738,0.01544300691
"MHL",554,"Motor neuron disease",0.005015728158,0.006576049728
"MHL",557,"Other neurological disorders",0.05230626828,0.09145933783
"MHL",560,"Alcohol use disorders",0.0496293149,0.6316689549
"MHL",561,"Drug use disorders",0.09791131592,0.27775445
"MHL",572,"Eating disorders",0.0002354637492,0.00002207164219
"MHL",587,"Diabetes mellitus",3.539403654,2.577362473
"MHL",588,"Acute glomerulonephritis",0.00265290775,0.0005255551256
"MHL",589,"Chronic kidney disease",2.400836138,2.609554413
"MHL",594,"Urinary diseases and m infertility",0.240273164,0.210597184
"MHL",603,"Gynecological diseases",0.02009366192,
"MHL",613,"Hemoglobinopathies and hemolytic anemias",0.04143687931,0.05465626997
"MHL",619,"Endocrine, metabolic, blood, and immune disorders",0.2353866562,0.3687053048
"MHL",627,"Rheumatoid arthritis",0.00630656474,0.002352967015
"MHL",639,"Other musculoskeletal disorders",0.2217119814,0.06377955832
"MHL",641,"Congenital birth defects",0.2863069247,0.4008606967
"MHL",665,"Decubitus ulcer",0.02499411742,0.003494971357
"MHL",668,"Other skin and subcutaneous diseases",0.0000606154085,0.00009199130925
"MHL",689,"Road injuries",1.811230023,5.463659915
"MHL",695,"Other transport injuries",0.1625395796,0.663346809
"MHL",697,"Falls",0.146319675,0.9282000751
"MHL",698,"Drowning",0.6801674948,3.739864369
"MHL",699,"Fire, heat, and hot substances",0.1875132993,0.2815995541
"MHL",700,"Poisonings",0.03888767591,0.1622680979
"MHL",704,"Exposure to mechanical forces",0.1045803066,0.6522427187
"MHL",708,"Adverse effects of medical treatment",0.2960428794,0.3477893976
"MHL",709,"Animal contact",0.04302734097,0.1223890034
"MHL",712,"Foreign body",0.1279004062,0.4531709989
"MHL",716,"Other unintentional injuries",0.253667098,0.8507503415
"MHL",718,"Self-harm",2.404774018,7.470216767
"MHL",724,"Interpersonal violence",0.6390150071,3.174437984
"MHL",729,"Exposure to forces of nature",0,0
"MHL",842,"Environmental heat and cold exposure",0.01471898845,0.1420503643
"MHL",843,"Ebola",0,0
"MHL",854,"Executions and police conflict",0.001852618804,0.002152463652
"MHL",935,"Zika virus",0,0
"MHL",945,"Conflict and terrorism",0,0
"MHL",958,"Typhoid and paratyphoid",0.06437743506,0.08302994153
"MHL",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.01379394983,0.014878405
"MHL",980,"Bacterial skin diseases",0.05848517759,0.2760503435
"MHL",992,"Upper digestive system diseases",0.2482556961,0.5050444896
"MHL",1022,"Other malignant neoplasms",0.3439535944,0.4965308319
"MHL",1023,"Other cardiovascular and circulatory diseases",0.2729003692,0.359557547
"MKD",297,"Tuberculosis",1.704737845,3.93330374
"MKD",298,"HIV/AIDS",0.4193865612,0.5682361909
"MKD",302,"Diarrheal diseases",0.1241255646,0.1943200367
"MKD",321,"Other intestinal infectious diseases",0.006704362597,0.009528623559
"MKD",322,"Lower respiratory infections",4.429944465,8.524531629
"MKD",328,"Upper respiratory infections",0.001105315329,0.006538271574
"MKD",329,"Otitis media",0.00007815908165,0.0001202428853
"MKD",332,"Meningitis",0.359152117,0.6208058746
"MKD",337,"Encephalitis",0.810572445,1.410843616
"MKD",338,"Diphtheria",0.004458014954,0.009130705197
"MKD",339,"Whooping cough",0.07276399454,0.07443272934
"MKD",340,"Tetanus",0.05544520547,0.06136466943
"MKD",341,"Measles",0.05573689822,0.04461154517
"MKD",342,"Varicella and herpes zoster",0.0364328566,0.03907929907
"MKD",345,"Malaria",0,0
"MKD",346,"Chagas disease",0,0
"MKD",347,"Leishmaniasis",0.1155747213,0.2861694199
"MKD",350,"African trypanosomiasis",0,0
"MKD",351,"Schistosomiasis",0,0
"MKD",352,"Cysticercosis",0.0008482481259,0.001259125342
"MKD",353,"Cystic echinococcosis",0.009973930794,0.0199067199
"MKD",357,"Dengue",0,0
"MKD",358,"Yellow fever",0,0
"MKD",359,"Rabies",0.0001905913272,0.0002706533682
"MKD",360,"Intestinal nematode infections",0,0
"MKD",365,"Other neglected tropical diseases",0.001654846271,0.006137141055
"MKD",366,"Maternal disorders",1.399984096,
"MKD",387,"Protein-energy malnutrition",0.02763460149,0.04350749614
"MKD",391,"Other nutritional deficiencies",0.02763460149,0.04356604886
"MKD",393,"Sexually transmitted infections excluding HIV",0.05529555758,0.0610116505
"MKD",400,"Acute hepatitis",0.08475850952,0.1800067545
"MKD",408,"Other unspecified infectious diseases",0.2314410814,0.45024746
"MKD",411,"Esophageal cancer",0.8821787745,3.280459369
"MKD",414,"Stomach cancer",11.65526019,20.37069805
"MKD",417,"Liver cancer",5.632708929,9.234395356
"MKD",423,"Larynx cancer",0.9836156796,8.154138132
"MKD",426,"Tracheal, bronchus, and lung cancer",21.29169439,65.24006854
"MKD",429,"Breast cancer",56.16241772,0.6786917437
"MKD",432,"Cervical cancer",20.24582284,
"MKD",435,"Uterine cancer",6.511934865,
"MKD",438,"Prostate cancer",,1.800292968
"MKD",441,"Colon and rectum cancer",15.24271436,21.63814382
"MKD",444,"Lip and oral cavity cancer",0.9639617125,3.56845303
"MKD",447,"Nasopharynx cancer",0.2917727758,1.300880909
"MKD",450,"Other pharynx cancer",0.4303542845,3.606428455
"MKD",453,"Gallbladder and biliary tract cancer",1.435124719,1.196184483
"MKD",456,"Pancreatic cancer",6.836890259,13.12371945
"MKD",459,"Malignant skin melanoma",6.500469713,8.371929992
"MKD",462,"Non-melanoma skin cancer",0.5229432544,0.8047497075
"MKD",465,"Ovarian cancer",14.6975928,
"MKD",468,"Testicular cancer",,6.942183138
"MKD",471,"Kidney cancer",1.878156554,4.068786624
"MKD",474,"Bladder cancer",0.9054775515,4.158487852
"MKD",477,"Brain and central nervous system cancer",13.9215322,21.98410209
"MKD",480,"Thyroid cancer",0.5712880162,0.5234655401
"MKD",483,"Mesothelioma",0.1119376907,0.1904750808
"MKD",484,"Hodgkin lymphoma",2.059248501,3.296689457
"MKD",485,"Non-Hodgkin lymphoma",3.320721767,6.881359328
"MKD",486,"Multiple myeloma",0.618618991,1.434407326
"MKD",487,"Leukemia",9.557523099,12.60011802
"MKD",490,"Other neoplasms",0.2536117993,0.227420105
"MKD",492,"Rheumatic heart disease",2.13648913,2.024452698
"MKD",493,"Ischemic heart disease",42.70779668,148.0519967
"MKD",494,"Stroke",51.06985539,71.17296365
"MKD",498,"Hypertensive heart disease",3.707818843,5.172756256
"MKD",499,"Cardiomyopathy and myocarditis",5.075852593,23.36177092
"MKD",500,"Atrial fibrillation and flutter",0.157976778,0.4341323304
"MKD",501,"Aortic aneurysm",1.112258467,3.340381522
"MKD",502,"Peripheral artery disease",0.01734500037,0.0716323182
"MKD",503,"Endocarditis",0.412802481,0.7283847324
