"iso3c","sex_name","cause_id","cause_name","val"
"NPL","m",712,"Foreign body",11.48350402
"NPL","f",712,"Foreign body",7.621729863
"NPL","mf",712,"Foreign body",19.10523388
"NPL","m",716,"Other unintentional injuries",225.5140006
"NPL","f",716,"Other unintentional injuries",1.174172988
"NPL","mf",716,"Other unintentional injuries",226.6881736
"NPL","m",718,"Self-harm",2042.645709
"NPL","f",718,"Self-harm",378.0751667
"NPL","mf",718,"Self-harm",2420.720876
"NPL","m",724,"Interpersonal violence",303.0144674
"NPL","f",724,"Interpersonal violence",109.6508732
"NPL","mf",724,"Interpersonal violence",412.6653406
"NPL","m",729,"Exposure to forces of nature",37.91595545
"NPL","f",729,"Exposure to forces of nature",21.23848358
"NPL","mf",729,"Exposure to forces of nature",59.15443903
"NPL","m",842,"Environmental heat and cold exposure",30.46318642
"NPL","f",842,"Environmental heat and cold exposure",2.926676597
"NPL","mf",842,"Environmental heat and cold exposure",33.38986302
"NPL","m",297,"Tuberculosis",1197.634368
"NPL","f",297,"Tuberculosis",646.367654
"NPL","mf",297,"Tuberculosis",1844.002022
"NPL","m",298,"HIV/AIDS",722.446865
"NPL","f",298,"HIV/AIDS",285.1103019
"NPL","mf",298,"HIV/AIDS",1007.557167
"NPL","m",302,"Diarrheal diseases",122.4288088
"NPL","f",302,"Diarrheal diseases",247.8193688
"NPL","mf",302,"Diarrheal diseases",370.2481776
"NPL","m",321,"Other intestinal infectious diseases",0.3571111651
"NPL","f",321,"Other intestinal infectious diseases",0.5047638125
"NPL","mf",321,"Other intestinal infectious diseases",0.8618749777
"NPL","m",322,"Lower respiratory infections",169.7943044
"NPL","f",322,"Lower respiratory infections",248.5140939
"NPL","mf",322,"Lower respiratory infections",418.3083983
"NPL","m",462,"Non-melanoma skin cancer",2.988779305
"NPL","f",462,"Non-melanoma skin cancer",1.675723095
"NPL","mf",462,"Non-melanoma skin cancer",4.664502399
"NPL","f",465,"Ovarian cancer",107.4824068
"NPL","mf",465,"Ovarian cancer",107.4824068
"NPL","m",468,"Testicular cancer",15.68630358
"NPL","mf",468,"Testicular cancer",15.68630358
"NPL","m",471,"Kidney cancer",9.895568389
"NPL","f",471,"Kidney cancer",8.836751582
"NPL","mf",471,"Kidney cancer",18.73231997
"NPL","m",474,"Bladder cancer",5.748493525
"NPL","f",474,"Bladder cancer",6.748468129
"NPL","mf",474,"Bladder cancer",12.49696165
"NPL","m",477,"Brain and central nervous system cancer",63.6126095
"NPL","f",477,"Brain and central nervous system cancer",66.85413105
"NPL","mf",477,"Brain and central nervous system cancer",130.4667406
"NPL","m",480,"Thyroid cancer",7.779261642
"NPL","f",480,"Thyroid cancer",24.15125975
"NPL","mf",480,"Thyroid cancer",31.93052139
"NPL","m",483,"Mesothelioma",2.240740309
"NPL","f",483,"Mesothelioma",4.225995583
"NPL","mf",483,"Mesothelioma",6.466735891
"NPL","m",484,"Hodgkin lymphoma",24.69576167
"NPL","f",484,"Hodgkin lymphoma",20.75306806
"NPL","mf",484,"Hodgkin lymphoma",45.44882973
"NPL","m",485,"Non-Hodgkin lymphoma",53.51878583
"NPL","f",485,"Non-Hodgkin lymphoma",56.93702629
"NPL","mf",485,"Non-Hodgkin lymphoma",110.4558121
"NPL","m",486,"Multiple myeloma",8.822956612
"NPL","f",486,"Multiple myeloma",8.207402574
"NPL","mf",486,"Multiple myeloma",17.03035919
"NPL","m",487,"Leukemia",79.29512129
"NPL","f",487,"Leukemia",94.36527451
"NPL","mf",487,"Leukemia",173.6603958
"NPL","m",490,"Other neoplasms",1.60371357
"NPL","f",490,"Other neoplasms",2.475956925
"NPL","mf",490,"Other neoplasms",4.079670495
"NPL","m",492,"Rheumatic heart disease",307.7161613
"NPL","f",492,"Rheumatic heart disease",368.481736
"NPL","mf",492,"Rheumatic heart disease",676.1978973
"NPL","m",493,"Ischemic heart disease",1455.904767
"NPL","f",493,"Ischemic heart disease",736.554828
"NPL","mf",493,"Ischemic heart disease",2192.459595
"NPL","m",494,"Stroke",454.8860506
"NPL","f",494,"Stroke",395.0876464
"NPL","mf",494,"Stroke",849.973697
"NPL","m",619,"Endocrine, metabolic, blood, and immune disorders",19.70880784
"NPL","f",619,"Endocrine, metabolic, blood, and immune disorders",40.74261211
"NPL","mf",619,"Endocrine, metabolic, blood, and immune disorders",60.45141996
"NPL","m",627,"Rheumatoid arthritis",0.6921897416
"NPL","f",627,"Rheumatoid arthritis",2.586569241
"NPL","mf",627,"Rheumatoid arthritis",3.278758982
"NPL","m",639,"Other musculoskeletal disorders",6.770479631
"NPL","f",639,"Other musculoskeletal disorders",21.94495926
"NPL","mf",639,"Other musculoskeletal disorders",28.71543889
"NPL","m",641,"Congenital birth defects",65.60019813
"NPL","f",641,"Congenital birth defects",74.37746685
"NPL","mf",641,"Congenital birth defects",139.977665
"NPL","m",665,"Decubitus ulcer",0.04198977402
"NPL","f",665,"Decubitus ulcer",0.05103567746
"NPL","mf",665,"Decubitus ulcer",0.09302545147
"NPL","m",958,"Typhoid and paratyphoid",168.0376427
"NPL","f",958,"Typhoid and paratyphoid",209.2978334
"NPL","mf",958,"Typhoid and paratyphoid",377.3354761
"NPL","m",959,"Invasive Non-typhoidal Salmonella (iNTS)",11.61985465
"NPL","f",959,"Invasive Non-typhoidal Salmonella (iNTS)",15.5865253
"NPL","mf",959,"Invasive Non-typhoidal Salmonella (iNTS)",27.20637995
"NPL","m",980,"Bacterial skin diseases",1.038893949
"NPL","f",980,"Bacterial skin diseases",0.9827634133
"NPL","mf",980,"Bacterial skin diseases",2.021657362
"NPL","m",992,"Upper digestive system diseases",4.645137458
"NPL","f",992,"Upper digestive system diseases",3.383201463
"NPL","mf",992,"Upper digestive system diseases",8.028338921
"NPL","m",408,"Other unspecified infectious diseases",3.631043397
"NPL","f",408,"Other unspecified infectious diseases",2.967760921
"NPL","mf",408,"Other unspecified infectious diseases",6.598804317
"NPL","m",411,"Esophageal cancer",55.9068372
"NPL","f",411,"Esophageal cancer",59.095887
"NPL","mf",411,"Esophageal cancer",115.0027242
"NPL","m",414,"Stomach cancer",88.74104088
"NPL","f",414,"Stomach cancer",179.3212174
"NPL","mf",414,"Stomach cancer",268.0622583
"NPL","m",417,"Liver cancer",22.78230848
"NPL","f",417,"Liver cancer",24.12829935
"NPL","mf",417,"Liver cancer",46.91060784
"NPL","m",423,"Larynx cancer",37.05733428
"NPL","f",423,"Larynx cancer",18.00930692
"NPL","mf",423,"Larynx cancer",55.0666412
"NPL","m",426,"Tracheal, bronchus, and lung cancer",79.46039368
"NPL","f",426,"Tracheal, bronchus, and lung cancer",72.92509121
"NPL","mf",426,"Tracheal, bronchus, and lung cancer",152.3854849
"NPL","m",429,"Breast cancer",2.093453751
"NPL","f",429,"Breast cancer",462.7643417
"NPL","mf",429,"Breast cancer",464.8577955
"NPL","f",432,"Cervical cancer",347.3131276
"NPL","mf",432,"Cervical cancer",347.3131276
"NPL","f",435,"Uterine cancer",14.11685102
"NPL","mf",435,"Uterine cancer",14.11685102
"NPL","m",438,"Prostate cancer",6.164992274
"NPL","mf",438,"Prostate cancer",6.164992274
"NPL","m",441,"Colon and rectum cancer",41.56872152
"NPL","f",441,"Colon and rectum cancer",76.55172236
"NPL","mf",441,"Colon and rectum cancer",118.1204439
"NPL","m",444,"Lip and oral cavity cancer",82.20800869
"NPL","f",444,"Lip and oral cavity cancer",74.88144471
"NPL","mf",444,"Lip and oral cavity cancer",157.0894534
"NPL","m",447,"Nasopharynx cancer",28.16438961
"NPL","f",447,"Nasopharynx cancer",30.79108995
"NPL","mf",447,"Nasopharynx cancer",58.95547956
"NPL","m",450,"Other pharynx cancer",61.4068216
"NPL","f",450,"Other pharynx cancer",49.20391808
"NPL","mf",450,"Other pharynx cancer",110.6107397
"NPL","m",453,"Gallbladder and biliary tract cancer",11.02894398
"NPL","f",453,"Gallbladder and biliary tract cancer",35.29897147
"NPL","mf",453,"Gallbladder and biliary tract cancer",46.32791544
"NPL","m",456,"Pancreatic cancer",24.64650387
"NPL","f",456,"Pancreatic cancer",24.11211258
"NPL","mf",456,"Pancreatic cancer",48.75861645
"NPL","m",459,"Malignant skin melanoma",3.525834318
"NPL","f",459,"Malignant skin melanoma",5.791970108
"NPL","mf",459,"Malignant skin melanoma",9.317804426
"NPL","m",572,"Eating disorders",0.06096216899
"NPL","f",572,"Eating disorders",0.2560027114
"NPL","mf",572,"Eating disorders",0.3169648804
"NPL","m",587,"Diabetes mellitus",147.8213695
"NPL","f",587,"Diabetes mellitus",107.3629547
"NPL","mf",587,"Diabetes mellitus",255.1843241
"NPL","m",588,"Acute glomerulonephritis",0.2155990627
"NPL","f",588,"Acute glomerulonephritis",0.2407851643
"NPL","mf",588,"Acute glomerulonephritis",0.456384227
"NPL","m",589,"Chronic kidney disease",337.837302
"NPL","f",589,"Chronic kidney disease",529.0269138
"NPL","mf",589,"Chronic kidney disease",866.8642158
"NPL","m",594,"Urinary diseases and m infertility",65.8219937
"NPL","f",594,"Urinary diseases and m infertility",104.9870965
"NPL","mf",594,"Urinary diseases and m infertility",170.8090902
"NPL","f",603,"Gynecological diseases",22.98675562
"NPL","mf",603,"Gynecological diseases",22.98675562
"NPL","m",613,"Hemoglobinopathies and hemolytic anemias",2.161215974
"NPL","f",613,"Hemoglobinopathies and hemolytic anemias",2.251315262
"NPL","mf",613,"Hemoglobinopathies and hemolytic anemias",4.412531237
"NPL","m",843,"Ebola",0
"NPL","f",843,"Ebola",0
"NPL","mf",843,"Ebola",0
"NPL","m",854,"Executions and police conflict",1.884803914
"NPL","f",854,"Executions and police conflict",1.245128142
"NPL","mf",854,"Executions and police conflict",3.129932056
"NPL","m",935,"Zika virus",0
"NPL","f",935,"Zika virus",0
"NPL","mf",935,"Zika virus",0
"NPL","m",945,"Conflict and terrorism",10.78719193
"NPL","f",945,"Conflict and terrorism",3.252583019
"NPL","mf",945,"Conflict and terrorism",14.03977495
"NLD","m",408,"Other unspecified infectious diseases",6.589987479
"NLD","f",408,"Other unspecified infectious diseases",4.348624261
"NLD","mf",408,"Other unspecified infectious diseases",10.93861174
"NLD","m",411,"Esophageal cancer",50.58029866
"NLD","f",411,"Esophageal cancer",11.99735904
"NLD","mf",411,"Esophageal cancer",62.5776577
"NLD","m",414,"Stomach cancer",39.55776346
"NLD","f",414,"Stomach cancer",31.05111469
"NLD","mf",414,"Stomach cancer",70.60887815
"NLD","m",417,"Liver cancer",23.0215716
"NLD","f",417,"Liver cancer",13.43938597
"NLD","mf",417,"Liver cancer",36.46095757
"NLD","m",423,"Larynx cancer",6.732365397
"NLD","f",423,"Larynx cancer",1.821184242
"NLD","mf",423,"Larynx cancer",8.553549639
"NLD","m",426,"Tracheal, bronchus, and lung cancer",152.6939341
"NLD","f",426,"Tracheal, bronchus, and lung cancer",176.3994357
"NLD","mf",426,"Tracheal, bronchus, and lung cancer",329.0933698
"NLD","m",429,"Breast cancer",1.053807511
"NLD","f",429,"Breast cancer",308.9207248
"NLD","mf",429,"Breast cancer",309.9745323
"NLD","f",432,"Cervical cancer",45.45188405
"NLD","mf",432,"Cervical cancer",45.45188405
"NLD","f",435,"Uterine cancer",10.44979275
"NLD","mf",435,"Uterine cancer",10.44979275
"NLD","m",438,"Prostate cancer",6.280834134
"NLD","mf",438,"Prostate cancer",6.280834134
"NLD","m",441,"Colon and rectum cancer",93.63216766
"NLD","f",441,"Colon and rectum cancer",87.72023761
"NLD","mf",441,"Colon and rectum cancer",181.3524053
"NLD","m",444,"Lip and oral cavity cancer",14.25881153
"NLD","f",444,"Lip and oral cavity cancer",6.791214604
"NLD","mf",444,"Lip and oral cavity cancer",21.05002614
"NLD","m",447,"Nasopharynx cancer",4.69943779
"NLD","f",447,"Nasopharynx cancer",2.262811853
"NLD","mf",447,"Nasopharynx cancer",6.962249643
"NLD","m",450,"Other pharynx cancer",8.801833528
"NLD","f",450,"Other pharynx cancer",2.707423872
"NLD","mf",450,"Other pharynx cancer",11.5092574
"NLD","m",453,"Gallbladder and biliary tract cancer",6.617043738
"NLD","f",453,"Gallbladder and biliary tract cancer",6.647740846
"NLD","mf",453,"Gallbladder and biliary tract cancer",13.26478458
"NLD","m",560,"Alcohol use disorders",61.28131383
"NLD","f",560,"Alcohol use disorders",17.18104815
"NLD","mf",560,"Alcohol use disorders",78.46236199
"NLD","m",561,"Drug use disorders",94.35947709
"NLD","f",561,"Drug use disorders",20.88859558
"NLD","mf",561,"Drug use disorders",115.2480727
"NLD","m",572,"Eating disorders",0.01172777383
"NLD","f",572,"Eating disorders",5.916722203
"NLD","mf",572,"Eating disorders",5.928449977
"NLD","m",587,"Diabetes mellitus",44.1107225
"NLD","f",587,"Diabetes mellitus",18.34518741
"NLD","mf",587,"Diabetes mellitus",62.45590991
"NLD","m",588,"Acute glomerulonephritis",0.003935668098
"NLD","f",588,"Acute glomerulonephritis",0.02026314608
"NLD","mf",588,"Acute glomerulonephritis",0.02419881418
"NLD","m",589,"Chronic kidney disease",14.7380582
"NLD","f",589,"Chronic kidney disease",13.11058106
"NLD","mf",589,"Chronic kidney disease",27.84863926
"NLD","m",594,"Urinary diseases and m infertility",5.249210641
"NLD","f",594,"Urinary diseases and m infertility",6.196669068
"NLD","mf",594,"Urinary diseases and m infertility",11.44587971
"NLD","f",603,"Gynecological diseases",0.9700869207
"NLD","mf",603,"Gynecological diseases",0.9700869207
"NLD","m",842,"Environmental heat and cold exposure",0.9371825884
"NLD","f",842,"Environmental heat and cold exposure",0.3799208736
"NLD","mf",842,"Environmental heat and cold exposure",1.317103462
"NLD","m",843,"Ebola",0
"NLD","f",843,"Ebola",0
"NLD","mf",843,"Ebola",0
"NLD","m",854,"Executions and police conflict",0.3887522214
"NLD","f",854,"Executions and police conflict",0.3794083788
"NLD","mf",854,"Executions and police conflict",0.7681606002
"NLD","m",935,"Zika virus",0
"NLD","f",935,"Zika virus",0
"NLD","mf",935,"Zika virus",0
"NLD","m",322,"Lower respiratory infections",27.12816538
"NLD","f",322,"Lower respiratory infections",21.8276685
"NLD","mf",322,"Lower respiratory infections",48.95583388
"NLD","m",328,"Upper respiratory infections",0.4490243264
"NLD","f",328,"Upper respiratory infections",0.1633054187
"NLD","mf",328,"Upper respiratory infections",0.612329745
"NLD","m",329,"Otitis media",0.05870228814
"NLD","f",329,"Otitis media",0.007346025858
"NLD","mf",329,"Otitis media",0.066048314
"NLD","m",332,"Meningitis",5.335317953
"NLD","f",332,"Meningitis",4.864542973
"NLD","mf",332,"Meningitis",10.19986093
"NLD","m",337,"Encephalitis",2.235999631
"NLD","f",337,"Encephalitis",2.417224181
"NLD","mf",337,"Encephalitis",4.653223812
"NLD","m",338,"Diphtheria",0.00370230058
"NLD","f",338,"Diphtheria",0.00378222403
"NLD","mf",338,"Diphtheria",0.00748452461
"NLD","m",339,"Whooping cough",0.003699735907
"NLD","f",339,"Whooping cough",0.005807972613
"NLD","mf",339,"Whooping cough",0.00950770852
"NLD","m",340,"Tetanus",0.008824090989
"NLD","f",340,"Tetanus",0.0004796714689
"NLD","mf",340,"Tetanus",0.009303762458
"NLD","m",341,"Measles",0.005568859258
"NLD","f",341,"Measles",0.005747007189
"NLD","mf",341,"Measles",0.01131586645
"NLD","m",342,"Varicella and herpes zoster",0.3562564994
"NLD","f",342,"Varicella and herpes zoster",0.1932689854
"NLD","mf",342,"Varicella and herpes zoster",0.5495254848
"NLD","m",345,"Malaria",0
"NLD","f",345,"Malaria",0
"NLD","mf",345,"Malaria",0
"NLD","m",346,"Chagas disease",0
"NLD","f",346,"Chagas disease",0
"NLD","mf",346,"Chagas disease",0
"NLD","m",347,"Leishmaniasis",0
"NLD","f",347,"Leishmaniasis",0
"NLD","mf",347,"Leishmaniasis",0
"NLD","m",350,"African trypanosomiasis",0
"NLD","f",350,"African trypanosomiasis",0
"NLD","mf",350,"African trypanosomiasis",0
"NLD","m",351,"Schistosomiasis",0
"NLD","f",351,"Schistosomiasis",0
"NLD","mf",351,"Schistosomiasis",0
"NLD","m",352,"Cysticercosis",0
"NLD","f",352,"Cysticercosis",0
"NLD","mf",352,"Cysticercosis",0
"NLD","m",353,"Cystic echinococcosis",0.01000247894
"NLD","f",353,"Cystic echinococcosis",0.007355296374
"NLD","mf",353,"Cystic echinococcosis",0.01735777531
"NLD","m",357,"Dengue",0
"NLD","f",357,"Dengue",0
"NLD","mf",357,"Dengue",0
"NLD","m",498,"Hypertensive heart disease",4.320430873
"NLD","f",498,"Hypertensive heart disease",2.490117567
"NLD","mf",498,"Hypertensive heart disease",6.81054844
"NLD","m",499,"Cardiomyopathy and myocarditis",27.16504345
"NLD","f",499,"Cardiomyopathy and myocarditis",9.215223557
"NLD","mf",499,"Cardiomyopathy and myocarditis",36.38026701
"NLD","m",500,"Atrial fibrillation and flutter",2.428526867
"NLD","f",500,"Atrial fibrillation and flutter",1.04140351
"NLD","mf",500,"Atrial fibrillation and flutter",3.469930377
"NLD","m",501,"Aortic aneurysm",12.47421234
"NLD","f",501,"Aortic aneurysm",5.832306073
"NLD","mf",501,"Aortic aneurysm",18.30651841
"NLD","m",502,"Peripheral artery disease",2.098322005
"NLD","f",502,"Peripheral artery disease",1.235139303
"NLD","mf",502,"Peripheral artery disease",3.333461308
"NLD","m",503,"Endocarditis",8.179065391
"NLD","f",503,"Endocarditis",5.101483297
"NLD","mf",503,"Endocarditis",13.28054869
"NLD","m",504,"Non-rheumatic valvular heart disease",10.76823959
"NLD","f",504,"Non-rheumatic valvular heart disease",5.990265654
"NLD","mf",504,"Non-rheumatic valvular heart disease",16.75850524
"NLD","m",945,"Conflict and terrorism",0
"NLD","f",945,"Conflict and terrorism",0
"NLD","mf",945,"Conflict and terrorism",0
"NLD","m",509,"Chronic obstructive pulmonary disease",22.78317842
"NLD","f",509,"Chronic obstructive pulmonary disease",29.02696597
"NLD","mf",509,"Chronic obstructive pulmonary disease",51.81014439
"NLD","m",510,"Pneumoconiosis",0.02452815379
"NLD","f",510,"Pneumoconiosis",0.01407893837
"NLD","mf",510,"Pneumoconiosis",0.03860709216
"NLD","m",515,"Asthma",3.15938476
"NLD","f",515,"Asthma",5.213322413
"NLD","mf",515,"Asthma",8.372707173
"NLD","m",516,"Interstitial lung disease and pulmonary sarcoidosis",5.128517748
"NLD","f",516,"Interstitial lung disease and pulmonary sarcoidosis",5.057210864
"NLD","mf",516,"Interstitial lung disease and pulmonary sarcoidosis",10.18572861
"NLD","m",520,"Other chronic respiratory diseases",4.289736704
"NLD","f",520,"Other chronic respiratory diseases",2.463289681
"NLD","mf",520,"Other chronic respiratory diseases",6.753026385
"NLD","m",521,"Cirrhosis and other chronic liver diseases",73.58170335
"NLD","f",521,"Cirrhosis and other chronic liver diseases",33.42752073
"NLD","mf",521,"Cirrhosis and other chronic liver diseases",107.0092241
"NLD","m",665,"Decubitus ulcer",0.176659295
"NLD","f",665,"Decubitus ulcer",0.06082458368
"NLD","mf",665,"Decubitus ulcer",0.2374838786
"NLD","m",668,"Other skin and subcutaneous diseases",0.04551866182
"NLD","f",668,"Other skin and subcutaneous diseases",0.07752102994
"NLD","mf",668,"Other skin and subcutaneous diseases",0.1230396918
"NLD","m",689,"Road injuries",222.652495
"NLD","f",689,"Road injuries",62.59378556
"NLD","mf",689,"Road injuries",285.2462806
"NLD","m",695,"Other transport injuries",16.48969051
"NLD","f",695,"Other transport injuries",2.755528191
"NLD","mf",695,"Other transport injuries",19.2452187
"NLD","m",697,"Falls",46.26269923
"NLD","f",697,"Falls",16.15289693
"NLD","mf",697,"Falls",62.41559617
"NLD","m",698,"Drowning",18.54462156
"NLD","f",698,"Drowning",3.473124202
"NLD","mf",698,"Drowning",22.01774576
"NLD","m",699,"Fire, heat, and hot substances",7.020834208
"NLD","f",699,"Fire, heat, and hot substances",3.184423852
"NLD","mf",699,"Fire, heat, and hot substances",10.20525806
"NLD","m",700,"Poisonings",3.803395363
"NLD","f",700,"Poisonings",1.532763078
"NLD","mf",700,"Poisonings",5.33615844
"NLD","m",704,"Exposure to mechanical forces",19.42042384
"NLD","f",704,"Exposure to mechanical forces",1.254420082
"NLD","mf",704,"Exposure to mechanical forces",20.67484393
"NLD","m",1022,"Other malignant neoplasms",67.95490923
"NLD","f",1022,"Other malignant neoplasms",55.96140805
"NLD","mf",1022,"Other malignant neoplasms",123.9163173
"NLD","m",1023,"Other cardiovascular and circulatory diseases",15.73548351
"NLD","f",1023,"Other cardiovascular and circulatory diseases",19.17852197
"NLD","mf",1023,"Other cardiovascular and circulatory diseases",34.91400547
"NLD","m",358,"Yellow fever",0
"NLD","f",358,"Yellow fever",0
"NLD","mf",358,"Yellow fever",0
"NLD","m",359,"Rabies",0.01006284698
"NLD","f",359,"Rabies",0.01026091842
"NLD","mf",359,"Rabies",0.0203237654
"NLD","m",360,"Intestinal nematode infections",0
"NLD","f",360,"Intestinal nematode infections",0
"NLD","mf",360,"Intestinal nematode infections",0
"NLD","m",365,"Other neglected tropical diseases",0.1159575783
"NLD","f",365,"Other neglected tropical diseases",0.07523293246
"NLD","mf",365,"Other neglected tropical diseases",0.1911905108
"NLD","f",366,"Maternal disorders",6.766614962
"NLD","mf",366,"Maternal disorders",6.766614962
"NLD","m",387,"Protein-energy malnutrition",0.9597045296
"NLD","f",387,"Protein-energy malnutrition",0.515621022
"NLD","mf",387,"Protein-energy malnutrition",1.475325552
"NLD","m",391,"Other nutritional deficiencies",0.795625467
"NLD","f",391,"Other nutritional deficiencies",0.5972558929
"NLD","mf",391,"Other nutritional deficiencies",1.39288136
"NLD","m",393,"Sexually transmitted infections excluding HIV",0.0432090916
"NLD","f",393,"Sexually transmitted infections excluding HIV",0.3902941512
"NLD","mf",393,"Sexually transmitted infections excluding HIV",0.4335032428
"NLD","m",400,"Acute hepatitis",0.6147818528
"NLD","f",400,"Acute hepatitis",0.3805367609
"NLD","mf",400,"Acute hepatitis",0.9953186138
"NLD","m",529,"Appendicitis",1.074510718
"NLD","f",529,"Appendicitis",0.6106948572
"NLD","mf",529,"Appendicitis",1.685205575
"NLD","m",530,"Paralytic ileus and intestinal obstruction",6.723668126
"NLD","f",530,"Paralytic ileus and intestinal obstruction",4.639714036
"NLD","mf",530,"Paralytic ileus and intestinal obstruction",11.36338216
"NLD","m",531,"Inguinal, foral, and abdominal hernia",0.7091344309
"NLD","f",531,"Inguinal, foral, and abdominal hernia",0.4539644185
"NLD","mf",531,"Inguinal, foral, and abdominal hernia",1.163098849
"NLD","m",532,"Inflammatory bowel disease",7.451026337
"NLD","f",532,"Inflammatory bowel disease",6.899120884
"NLD","mf",532,"Inflammatory bowel disease",14.35014722
"NLD","m",533,"Vascular intestinal disorders",3.530884702
"NLD","f",533,"Vascular intestinal disorders",4.810728199
"NLD","mf",533,"Vascular intestinal disorders",8.341612901
"NLD","m",534,"Gallbladder and biliary diseases",2.409646304
"NLD","f",534,"Gallbladder and biliary diseases",2.456002748
"NLD","mf",534,"Gallbladder and biliary diseases",4.865649052
"NLD","m",535,"Pancreatitis",11.60823372
"NLD","f",535,"Pancreatitis",5.033232618
"NLD","mf",535,"Pancreatitis",16.64146634
"NLD","m",541,"Other digestive diseases",6.284555608
"NLD","f",541,"Other digestive diseases",3.548057348
"NLD","mf",541,"Other digestive diseases",9.832612956
"NLD","m",543,"Alzheimer's disease and other dementias",4.910983503
"NLD","f",543,"Alzheimer's disease and other dementias",5.474545981
"NLD","mf",543,"Alzheimer's disease and other dementias",10.38552948
"NLD","m",544,"Parkinson's disease",1.423416539
"NLD","f",544,"Parkinson's disease",1.024757205
"NLD","mf",544,"Parkinson's disease",2.448173744
"NLD","m",545,"Idiopathic epilepsy",43.1375348
"NLD","f",545,"Idiopathic epilepsy",23.07522406
"NLD","mf",545,"Idiopathic epilepsy",66.21275885
"NLD","m",546,"Multiple sclerosis",12.32557159
"NLD","f",546,"Multiple sclerosis",22.32302327
"NLD","mf",546,"Multiple sclerosis",34.64859487
"NLD","m",554,"Motor neuron disease",15.58567876
"NLD","f",554,"Motor neuron disease",7.806161572
"NLD","mf",554,"Motor neuron disease",23.39184033
"NLD","m",557,"Other neurological disorders",38.03535164
"NLD","f",557,"Other neurological disorders",23.80205198
"NLD","mf",557,"Other neurological disorders",61.83740361
"NLD","m",708,"Adverse effects of medical treatment",4.205739927
"NLD","f",708,"Adverse effects of medical treatment",2.906109822
"NLD","mf",708,"Adverse effects of medical treatment",7.111849749
"NLD","m",709,"Animal contact",1.002219796
"NLD","f",709,"Animal contact",0.4421442952
"NLD","mf",709,"Animal contact",1.444364091
"NLD","m",712,"Foreign body",9.592721812
"NLD","f",712,"Foreign body",4.108073961
"NLD","mf",712,"Foreign body",13.70079577
"NLD","m",716,"Other unintentional injuries",3.617211078
"NLD","f",716,"Other unintentional injuries",0.3827567031
"NLD","mf",716,"Other unintentional injuries",3.999967781
"NLD","m",718,"Self-harm",593.1658557
"NLD","f",718,"Self-harm",251.8675269
"NLD","mf",718,"Self-harm",845.0333827
"NLD","m",724,"Interpersonal violence",57.60790937
"NLD","f",724,"Interpersonal violence",25.9664805
"NLD","mf",724,"Interpersonal violence",83.57438987
"NLD","m",729,"Exposure to forces of nature",0
"NLD","f",729,"Exposure to forces of nature",0
"NLD","mf",729,"Exposure to forces of nature",0
"NLD","m",297,"Tuberculosis",1.164225259
"NLD","f",297,"Tuberculosis",1.158353652
"NLD","mf",297,"Tuberculosis",2.322578911
"NLD","m",298,"HIV/AIDS",15.29384289
"NLD","f",298,"HIV/AIDS",7.197845914
"NLD","mf",298,"HIV/AIDS",22.4916888
"NLD","m",302,"Diarrheal diseases",1.803989338
"NLD","f",302,"Diarrheal diseases",1.736210423
"NLD","mf",302,"Diarrheal diseases",3.540199761
"NLD","m",321,"Other intestinal infectious diseases",0.03627413176
"NLD","f",321,"Other intestinal infectious diseases",0.03665632805
"NLD","mf",321,"Other intestinal infectious diseases",0.07293045981
"NLD","m",456,"Pancreatic cancer",46.59205001
"NLD","f",456,"Pancreatic cancer",37.35180253
"NLD","mf",456,"Pancreatic cancer",83.94385254
"NLD","m",459,"Malignant skin melanoma",53.67656789
"NLD","f",459,"Malignant skin melanoma",46.16377251
"NLD","mf",459,"Malignant skin melanoma",99.84034041
"NLD","m",462,"Non-melanoma skin cancer",2.259287662
"NLD","f",462,"Non-melanoma skin cancer",1.176695219
"NLD","mf",462,"Non-melanoma skin cancer",3.435982881
"NLD","f",465,"Ovarian cancer",54.20993925
"NLD","mf",465,"Ovarian cancer",54.20993925
"NLD","m",468,"Testicular cancer",13.54844614
"NLD","mf",468,"Testicular cancer",13.54844614
"NLD","m",471,"Kidney cancer",29.87855075
"NLD","f",471,"Kidney cancer",13.4251382
"NLD","mf",471,"Kidney cancer",43.30368895
"NLD","m",474,"Bladder cancer",13.30019309
"NLD","f",474,"Bladder cancer",9.573557292
"NLD","mf",474,"Bladder cancer",22.87375038
"NLD","m",477,"Brain and central nervous system cancer",94.13779362
"NLD","f",477,"Brain and central nervous system cancer",55.0275723
"NLD","mf",477,"Brain and central nervous system cancer",149.1653659
"NLD","m",480,"Thyroid cancer",3.085765514
"NLD","f",480,"Thyroid cancer",2.652309829
"NLD","mf",480,"Thyroid cancer",5.738075343
"NLD","m",483,"Mesothelioma",6.623264847
"NLD","f",483,"Mesothelioma",2.777603486
"NLD","mf",483,"Mesothelioma",9.400868333
"NLD","m",484,"Hodgkin lymphoma",8.375337816
"NLD","f",484,"Hodgkin lymphoma",7.276557203
"NLD","mf",484,"Hodgkin lymphoma",15.65189502
"NLD","m",485,"Non-Hodgkin lymphoma",44.89211674
"NLD","f",485,"Non-Hodgkin lymphoma",24.26913037
"NLD","mf",485,"Non-Hodgkin lymphoma",69.16124711
"NLD","m",486,"Multiple myeloma",11.39589497
"NLD","f",486,"Multiple myeloma",7.8087624
